Signal,,,DFT
N,Amplitude,,Freq,M,theta
9193,0.0360025,,9193,13.1128,0.785398
9194,0.0587418,,9194,11.8685,0.785398
9195,-0.08058,,9195,2.69438,0.785398
9196,-0.00554389,,9196,23.7063,0.785398
9197,0.0341434,,9197,20.4781,0.785398
9198,-0.109211,,9198,0.799107,0.785398
9199,-0.0213499,,9199,13.6025,0.785398
9200,-0.00252061,,9200,14.8742,0.785398
9201,0.0555496,,9201,10.1847,0.785398
9202,0.0650501,,9202,15.7827,0.785398
9203,-0.0421379,,9203,15.5341,0.785398
9204,-0.00977557,,9204,25.2876,0.785398
9205,-0.0464746,,9205,7.44158,0.785398
9206,-0.0912949,,9206,24.5481,0.785398
9207,0.117872,,9207,17.3683,0.785398
9208,-0.0399166,,9208,21.3585,0.785398
9209,-0.0423492,,9209,0.503687,0.785398
9210,-0.0968148,,9210,10.1386,0.785398
9211,0.0334984,,9211,4.64217,0.785398
9212,0.0184653,,9212,3.10409,0.785398
9213,-0.0229894,,9213,7.94578,0.785398
9214,-0.104018,,9214,0.349502,0.785398
9215,0.00384376,,9215,6.25708,0.785398
9216,0.121582,,9216,32.0885,0.785398
9217,-0.0759736,,9217,8.0039,0.785398
9218,-0.051053,,9218,0.825479,0.785398
9219,-0.0257368,,9219,9.17886,0.785398
9220,0.0991857,,9220,22.0564,0.785398
9221,-0.102743,,9221,23.3214,0.785398
9222,-0.0945093,,9222,10.8992,0.785398
9223,-0.00275393,,9223,1.09212,0.785398
9224,0.104715,,9224,1.25073,0.785398
9225,-0.0450214,,9225,10.8418,0.785398
9226,-0.0502586,,9226,25.9499,0.785398
9227,-0.0815969,,9227,20.5011,0.785398
9228,0.103055,,9228,11.3875,0.785398
9229,0.108827,,9229,6.94996,0.785398
9230,-0.0628528,,9230,9.17755,0.785398
9231,-0.00320384,,9231,11.6822,0.785398
9232,0.0482282,,9232,7.5001,0.785398
9233,-0.037427,,9233,15.0597,0.785398
9234,0.0638267,,9234,7.05372,0.785398
9235,-0.0400365,,9235,7.62272,0.785398
9236,-0.0527765,,9236,10.9913,0.785398
9237,-0.00938272,,9237,5.37457,0.785398
9238,-0.00491843,,9238,35.6305,0.785398
9239,-0.105434,,9239,6.72653,0.785398
9240,-0.024671,,9240,3.22354,0.785398
9241,-0.0878297,,9241,3.42727,0.785398
9242,0.00759976,,9242,2.0896,0.785398
9243,-0.0287634,,9243,12.3879,0.785398
9244,0.118534,,9244,11.6592,0.785398
9245,0.0392596,,9245,4.60478,0.785398
9246,0.118519,,9246,2.7602,0.785398
9247,-0.00193647,,9247,2.82309,0.785398
9248,0.102376,,9248,19.6226,0.785398
9249,-0.0784102,,9249,12.4866,0.785398
9250,0.0720338,,9250,9.8836,0.785398
9251,0.0282204,,9251,24.3514,0.785398
9252,-0.113875,,9252,8.89878,0.785398
9253,-0.0387421,,9253,17.312,0.785398
9254,-0.0181061,,9254,29.4574,0.785398
9255,0.0561111,,9255,7.26721,0.785398
9256,0.0568601,,9256,15.7268,0.785398
9257,0.0362351,,9257,7.41366,0.785398
9258,-0.0577488,,9258,34.3375,0.785398
9259,-0.0396245,,9259,0.639159,0.785398
9260,-0.0160678,,9260,16.0344,0.785398
9261,-0.0359154,,9261,7.4017,0.785398
9262,0.0778897,,9262,0.949716,0.785398
9263,0.0497931,,9263,21.3581,0.785398
9264,0.0886085,,9264,8.45376,0.785398
9265,0.0342121,,9265,2.29796,0.785398
9266,0.0221494,,9266,31.7415,0.785398
9267,-0.0832735,,9267,6.13939,0.785398
9268,0.00885039,,9268,3.87126,0.785398
9269,0.0824824,,9269,4.31814,0.785398
9270,0.00440301,,9270,1.49072,0.785398
9271,0.0836778,,9271,13.6591,0.785398
9272,-0.00830636,,9272,11.622,0.785398
9273,-0.00208316,,9273,26.4306,0.785398
9274,-0.0161734,,9274,7.45397,0.785398
9275,0.106126,,9275,25.2814,0.785398
9276,0.00424178,,9276,9.72695,0.785398
9277,0.0862297,,9277,16.903,0.785398
9278,-0.0597963,,9278,9.93949,0.785398
9279,-0.016007,,9279,28.1156,0.785398
9280,0.0445637,,9280,10.2105,0.785398
9281,-0.0687478,,9281,31.8147,0.785398
9282,0.0483865,,9282,6.01013,0.785398
9283,0.0499601,,9283,2.33526,0.785398
9284,-0.0762171,,9284,3.59466,0.785398
9285,0.123262,,9285,8.39409,0.785398
9286,0.0258314,,9286,1.59876,0.785398
9287,0.0380952,,9287,5.75611,0.785398
9288,-0.0832396,,9288,14.412,0.785398
9289,0.037738,,9289,6.57317,0.785398
9290,0.0724061,,9290,22.0909,0.785398
9291,-0.0354092,,9291,20.2695,0.785398
9292,0.0967488,,9292,48.0538,0.785398
9293,-0.119725,,9293,4.33085,0.785398
9294,0.0938047,,9294,10.462,0.785398
9295,0.104949,,9295,6.79143,0.785398
9296,0.103882,,9296,9.2809,0.785398
9297,-0.0815282,,9297,2.78251,0.785398
9298,0.00741131,,9298,7.69901,0.785398
9299,0.0669414,,9299,4.51717,0.785398
9300,0.038231,,9300,15.05,0.785398
9301,0.0200339,,9301,5.83305,0.785398
9302,-0.0490834,,9302,20.0365,0.785398
9303,0.0593228,,9303,9.37773,0.785398
9304,-0.00712875,,9304,3.3407,0.785398
9305,0.107038,,9305,15.345,0.785398
9306,-0.113371,,9306,7.10491,0.785398
9307,0.00515709,,9307,10.7226,0.785398
9308,-0.116442,,9308,9.20335,0.785398
9309,0.0909244,,9309,11.5134,0.785398
9310,-0.0932974,,9310,31.9852,0.785398
9311,-0.0855408,,9311,1.75435,0.785398
9312,-0.0524098,,9312,1.11084,0.785398
9313,0.0349918,,9313,10.2076,0.785398
9314,0.0496782,,9314,33.2646,0.785398
9315,-0.0271144,,9315,3.10235,0.785398
9316,0.0163772,,9316,10.0225,0.785398
9317,0.0204036,,9317,11.2546,0.785398
9318,-0.120773,,9318,23.6489,0.785398
9319,0.0908589,,9319,2.88952,0.785398
9320,-0.0790718,,9320,2.66312,0.785398
9321,-0.042019,,9321,3.74716,0.785398
9322,-0.090487,,9322,14.5701,0.785398
9323,-0.0376263,,9323,9.33396,0.785398
9324,0.00888832,,9324,12.2205,0.785398
9325,-0.0721484,,9325,3.16622,0.785398
9326,0.122281,,9326,24.6024,0.785398
9327,-0.0983212,,9327,8.60932,0.785398
9328,-0.118118,,9328,10.7803,0.785398
9329,-0.0151997,,9329,18.886,0.785398
9330,0.0321231,,9330,15.1553,0.785398
9331,-0.0234501,,9331,5.22206,0.785398
9332,-0.0493305,,9332,13.2098,0.785398
9333,-0.0101397,,9333,8.46487,0.785398
9334,0.0525785,,9334,19.1506,0.785398
9335,0.0827208,,9335,24.3272,0.785398
9336,0.00535411,,9336,4.60106,0.785398
9337,-0.0623714,,9337,16.668,0.785398
9338,0.114199,,9338,23.6413,0.785398
9339,-0.0492866,,9339,1.01198,0.785398
9340,0.0234591,,9340,1.56408,0.785398
9341,0.09827,,9341,29.8965,0.785398
9342,-0.0382878,,9342,22.0104,0.785398
9343,-0.0971671,,9343,24.8504,0.785398
9344,-0.00460769,,9344,0.30734,0.785398
9345,0.0631714,,9345,30.5195,0.785398
9346,-0.0449772,,9346,4.69471,0.785398
9347,0.104118,,9347,3.00595,0.785398
9348,0.0871123,,9348,12.2624,0.785398
9349,0.0217542,,9349,21.6338,0.785398
9350,0.111208,,9350,0.593916,0.785398
9351,-0.0969301,,9351,5.5895,0.785398
9352,0.0103839,,9352,3.54199,0.785398
9353,0.122639,,9353,1.62469,0.785398
9354,0.0643938,,9354,2.9882,0.785398
9355,-0.0267145,,9355,13.2836,0.785398
9356,-0.000681862,,9356,0.582526,0.785398
9357,-0.0242299,,9357,0.185524,0.785398
9358,0.0593766,,9358,11.2679,0.785398
9359,0.0067931,,9359,11.494,0.785398
9360,0.0410382,,9360,13.6897,0.785398
9361,-0.0241734,,9361,8.34204,0.785398
9362,-0.116914,,9362,10.2292,0.785398
9363,-0.0747842,,9363,0.560352,0.785398
9364,0.0252322,,9364,16.7204,0.785398
9365,-0.118007,,9365,15.9987,0.785398
9366,-0.0820348,,9366,1.73405,0.785398
9367,0.115105,,9367,8.09626,0.785398
9368,0.0351697,,9368,0.652263,0.785398
9369,0.0633587,,9369,16.1755,0.785398
9370,0.025474,,9370,4.99494,0.785398
9371,0.118954,,9371,5.26095,0.785398
9372,0.0106711,,9372,34.1011,0.785398
9373,-0.0482014,,9373,1.57639,0.785398
9374,-0.124201,,9374,0.792358,0.785398
9375,-0.0198413,,9375,13.9944,0.785398
9376,-0.051324,,9376,2.26503,0.785398
9377,-0.0745984,,9377,14.486,0.785398
9378,0.0915319,,9378,9.8553,0.785398
9379,0.0664304,,9379,28.7381,0.785398
9380,0.0756103,,9380,14.3015,0.785398
9381,0.0677562,,9381,22.7407,0.785398
9382,-0.0650187,,9382,7.96064,0.785398
9383,-0.0461616,,9383,9.61597,0.785398
9384,-0.0477476,,9384,6.84646,0.785398
9385,0.0995509,,9385,22.8735,0.785398
9386,-0.117084,,9386,5.91726,0.785398
9387,0.0705088,,9387,8.11196,0.785398
9388,-0.0234236,,9388,35.6728,0.785398
9389,-0.0618709,,9389,0.86385,0.785398
9390,-0.0136907,,9390,28.1337,0.785398
9391,0.100048,,9391,27.5719,0.785398
9392,0.0422938,,9392,14.965,0.785398
9393,-0.106731,,9393,7.95421,0.785398
9394,-0.0721927,,9394,7.76986,0.785398
9395,-0.0179656,,9395,6.88569,0.785398
9396,0.0431918,,9396,2.23577,0.785398
9397,-0.0828907,,9397,1.33298,0.785398
9398,-0.10039,,9398,21.7424,0.785398
9399,-0.0104708,,9399,5.19109,0.785398
9400,-0.0176639,,9400,16.4833,0.785398
9401,-0.07857,,9401,3.68584,0.785398
9402,-0.0356656,,9402,0.546892,0.785398
9403,0.0397961,,9403,21.5945,0.785398
9404,-0.0214404,,9404,16.7245,0.785398
9405,-0.000219671,,9405,8.7326,0.785398
9406,0.114296,,9406,22.4141,0.785398
9407,-0.0111046,,9407,7.3998,0.785398
9408,-0.121517,,9408,14.5391,0.785398
9409,0.0242015,,9409,27.9633,0.785398
9410,-0.0285797,,9410,12.5087,0.785398
9411,0.054973,,9411,6.57778,0.785398
9412,0.0210191,,9412,14.3563,0.785398
9413,-0.0994557,,9413,16.6536,0.785398
9414,0.0684453,,9414,17.1591,0.785398
9415,-0.0985034,,9415,4.01378,0.785398
9416,0.0163198,,9416,9.59262,0.785398
9417,-0.0274357,,9417,25.937,0.785398
9418,-0.10488,,9418,25.8383,0.785398
9419,-0.108578,,9419,11.3817,0.785398
9420,-0.0793466,,9420,30.8737,0.785398
9421,-0.0676922,,9421,17.7559,0.785398
9422,-0.0259349,,9422,17.0261,0.785398
9423,0.0512861,,9423,6.9946,0.785398
9424,-0.0916098,,9424,13.6468,0.785398
9425,-0.0332297,,9425,5.91772,0.785398
9426,-0.00366199,,9426,0.221444,0.785398
9427,-0.0979,,9427,4.16025,0.785398
9428,-0.0739384,,9428,8.14943,0.785398
9429,-0.0382572,,9429,17.4529,0.785398
9430,-0.0790225,,9430,28.2255,0.785398
9431,-0.070612,,9431,7.54455,0.785398
9432,-0.0728332,,9432,6.23598,0.785398
9433,-0.0628464,,9433,12.8634,0.785398
9434,0.124739,,9434,22.7803,0.785398
9435,-0.0498291,,9435,12.7937,0.785398
9436,-0.108859,,9436,7.18534,0.785398
9437,0.0172673,,9437,30.8429,0.785398
9438,0.0280594,,9438,9.39057,0.785398
9439,1.34462e-05,,9439,13.3438,0.785398
9440,-0.0098857,,9440,12.4224,0.785398
9441,0.0828826,,9441,15.956,0.785398
9442,-0.0892824,,9442,7.7274,0.785398
9443,-0.00903586,,9443,41.6728,0.785398
9444,-0.113267,,9444,24.2288,0.785398
9445,0.109424,,9445,2.18618,0.785398
9446,-0.00690839,,9446,0.037495,0.785398
9447,0.0197811,,9447,5.44217,0.785398
9448,0.0632485,,9448,14.3303,0.785398
9449,0.0072381,,9449,36.3324,0.785398
9450,-0.0160721,,9450,12.5021,0.785398
9451,-0.00364368,,9451,19.1275,0.785398
9452,-0.00551441,,9452,15.4901,0.785398
9453,0.0456579,,9453,4.08144,0.785398
9454,-0.0611782,,9454,15.7133,0.785398
9455,-0.00363819,,9455,22.0071,0.785398
9456,-0.0205526,,9456,15.1543,0.785398
9457,0.0219752,,9457,4.87861,0.785398
9458,-0.0326825,,9458,3.31318,0.785398
9459,0.122229,,9459,10.4594,0.785398
9460,-0.111043,,9460,5.09455,0.785398
9461,0.0578653,,9461,14.0506,0.785398
9462,-0.0753241,,9462,28.1453,0.785398
9463,-0.0777678,,9463,0.862025,0.785398
9464,-0.0470188,,9464,8.20506,0.785398
9465,0.022695,,9465,10.9059,0.785398
9466,0.0727551,,9466,7.73341,0.785398
9467,-0.00827611,,9467,3.23939,0.785398
9468,0.0629725,,9468,12.1199,0.785398
9469,-0.059533,,9469,16.2815,0.785398
9470,0.111962,,9470,13.065,0.785398
9471,-0.0499497,,9471,4.57324,0.785398
9472,0.0982003,,9472,7.66075,0.785398
9473,-0.0141472,,9473,0.570596,0.785398
9474,-0.0666621,,9474,7.62852,0.785398
9475,0.0190087,,9475,11.4335,0.785398
9476,-0.0749039,,9476,13.4214,0.785398
9477,-0.0268938,,9477,19.2312,0.785398
9478,0.0881854,,9478,10.9259,0.785398
9479,0.11458,,9479,1.10807,0.785398
9480,-0.0320639,,9480,16.1117,0.785398
9481,0.124511,,9481,19.7142,0.785398
9482,-0.110533,,9482,12.1242,0.785398
9483,0.124822,,9483,8.61706,0.785398
9484,0.0744882,,9484,0.105809,0.785398
9485,-0.0671365,,9485,21.4969,0.785398
9486,-0.03908,,9486,24.4282,0.785398
9487,0.0627216,,9487,22.7661,0.785398
9488,-0.0796816,,9488,13.5287,0.785398
9489,-0.0415309,,9489,27.8497,0.785398
9490,0.09636,,9490,6.78688,0.785398
9491,-0.00293233,,9491,4.6845,0.785398
9492,0.0994786,,9492,7.42289,0.785398
9493,-0.093645,,9493,2.28263,0.785398
9494,0.0177488,,9494,20.7064,0.785398
9495,-0.0316679,,9495,13.7131,0.785398
9496,-0.035835,,9496,2.61456,0.785398
9497,-0.0553423,,9497,1.4021,0.785398
9498,-0.0122859,,9498,6.19482,0.785398
9499,-0.0362229,,9499,11.7862,0.785398
9500,-0.0588934,,9500,13.4831,0.785398
9501,0.124789,,9501,15.9088,0.785398
9502,0.115941,,9502,3.87691,0.785398
9503,-0.00995882,,9503,27.1559,0.785398
9504,0.122751,,9504,2.44635,0.785398
9505,-0.000397497,,9505,14.9677,0.785398
9506,0.0926818,,9506,12.7845,0.785398
9507,0.00762849,,9507,7.55791,0.785398
9508,0.0277971,,9508,0.561651,0.785398
9509,-0.123062,,9509,5.35174,0.785398
9510,-0.0765448,,9510,4.01519,0.785398
9511,-0.0300721,,9511,19.5099,0.785398
9512,0.0766112,,9512,3.07855,0.785398
9513,-0.115676,,9513,20.4599,0.785398
9514,-0.0785381,,9514,8.0888,0.785398
9515,0.0374252,,9515,3.9334,0.785398
9516,0.0783885,,9516,16.6394,0.785398
9517,0.124827,,9517,6.30168,0.785398
9518,0.054455,,9518,16.212,0.785398
9519,-0.09765,,9519,4.87481,0.785398
9520,0.0528843,,9520,12.7658,0.785398
9521,0.0398964,,9521,13.7579,0.785398
9522,-0.0488094,,9522,15.2295,0.785398
9523,-0.036203,,9523,1.45752,0.785398
9524,0.0994506,,9524,5.45788,0.785398
9525,0.013216,,9525,7.77395,0.785398
9526,0.0933074,,9526,26.0567,0.785398
9527,-0.0482452,,9527,2.55446,0.785398
9528,0.114097,,9528,18.7414,0.785398
9529,-0.00220482,,9529,28.2463,0.785398
9530,0.0226487,,9530,24.3849,0.785398
9531,-0.0419406,,9531,4.79682,0.785398
9532,0.0297053,,9532,21.0959,0.785398
9533,0.0502928,,9533,1.02859,0.785398
9534,0.0175824,,9534,13.7712,0.785398
9535,0.0741484,,9535,7.76217,0.785398
9536,0.0300952,,9536,22.6514,0.785398
9537,0.119636,,9537,1.14989,0.785398
9538,-0.0262352,,9538,20.0749,0.785398
9539,-0.0767992,,9539,5.52557,0.785398
9540,-0.0265599,,9540,7.60426,0.785398
9541,-0.0898229,,9541,9.59582,0.785398
9542,0.106844,,9542,39.6617,0.785398
9543,-0.0137038,,9543,23.5353,0.785398
9544,0.026734,,9544,17.9562,0.785398
9545,0.00128926,,9545,6.34218,0.785398
9546,-0.115048,,9546,4.32968,0.785398
9547,0.0837133,,9547,35.0778,0.785398
9548,0.0805737,,9548,19.447,0.785398
9549,0.0582695,,9549,7.9996,0.785398
9550,0.104087,,9550,23.1976,0.785398
9551,-0.0118999,,9551,27.0817,0.785398
9552,0.089844,,9552,18.3747,0.785398
9553,-0.0110862,,9553,12.0782,0.785398
9554,0.0448372,,9554,14.6592,0.785398
9555,-0.087826,,9555,12.3268,0.785398
9556,-0.0210947,,9556,10.1977,0.785398
9557,0.0669139,,9557,6.25337,0.785398
9558,0.0897875,,9558,7.43856,0.785398
9559,0.0279847,,9559,17.0171,0.785398
9560,0.063184,,9560,5.94446,0.785398
9561,0.103047,,9561,32.3524,0.785398
9562,-0.0780731,,9562,9.8048,0.785398
9563,-0.0860843,,9563,9.80187,0.785398
9564,-0.0716282,,9564,9.33175,0.785398
9565,-0.0566639,,9565,5.31063,0.785398
9566,0.11397,,9566,16.1932,0.785398
9567,0.00630301,,9567,4.63939,0.785398
9568,-0.0513859,,9568,18.5286,0.785398
9569,-0.0688567,,9569,4.07986,0.785398
9570,-0.0440744,,9570,5.70819,0.785398
9571,0.10155,,9571,10.9818,0.785398
9572,-0.0772828,,9572,11.0186,0.785398
9573,-0.00893937,,9573,42.9787,0.785398
9574,-0.0777674,,9574,22.1031,0.785398
9575,0.0876073,,9575,23.2617,0.785398
9576,0.063791,,9576,42.0164,0.785398
9577,0.00951679,,9577,8.8031,0.785398
9578,0.123382,,9578,10.2047,0.785398
9579,-0.110159,,9579,17.0437,0.785398
9580,0.0764716,,9580,15.8446,0.785398
9581,-0.00368402,,9581,23.9911,0.785398
9582,-0.106389,,9582,0.0126475,0.785398
9583,0.110393,,9583,1.74534,0.785398
9584,0.00202716,,9584,5.32286,0.785398
9585,-0.0822565,,9585,35.5929,0.785398
9586,-0.0431539,,9586,23.9033,0.785398
9587,0.0548248,,9587,8.4889,0.785398
9588,0.0655468,,9588,0.847115,0.785398
9589,0.0340596,,9589,6.00127,0.785398
9590,-0.06492,,9590,1.2363,0.785398
9591,0.0651586,,9591,20.284,0.785398
9592,-0.0522116,,9592,1.28519,0.785398
9593,0.0605346,,9593,8.38891,0.785398
9594,0.108932,,9594,16.8991,0.785398
9595,-0.0225652,,9595,3.26178,0.785398
9596,0.101615,,9596,6.99555,0.785398
9597,0.0697416,,9597,14.2622,0.785398
9598,-0.0200527,,9598,9.15715,0.785398
9599,-0.104828,,9599,5.38366,0.785398
9600,0.0247935,,9600,18.0127,0.785398
9601,0.102549,,9601,12.8502,0.785398
9602,0.0490743,,9602,15.1886,0.785398
9603,-0.00857662,,9603,13.5255,0.785398
9604,-0.118756,,9604,15.986,0.785398
9605,-0.0710934,,9605,5.90301,0.785398
9606,-0.065293,,9606,23.038,0.785398
9607,0.0513829,,9607,17.3216,0.785398
9608,0.0349519,,9608,24.4305,0.785398
9609,0.0425359,,9609,13.4742,0.785398
9610,-0.0365256,,9610,5.13511,0.785398
9611,-0.0940121,,9611,22.3472,0.785398
9612,0.0248589,,9612,13.2218,0.785398
9613,-0.0126401,,9613,13.6329,0.785398
9614,-0.000985464,,9614,23.6815,0.785398
9615,-0.0229387,,9615,16.8845,0.785398
9616,-0.106857,,9616,5.98627,0.785398
9617,-0.0254871,,9617,13.1379,0.785398
9618,0.0831039,,9618,6.25967,0.785398
9619,0.105922,,9619,15.033,0.785398
9620,0.0774283,,9620,7.48145,0.785398
9621,0.00384982,,9621,9.53246,0.785398
9622,-0.0807675,,9622,20.9116,0.785398
9623,-0.0890897,,9623,19.0779,0.785398
9624,-0.091775,,9624,11.072,0.785398
9625,0.0335193,,9625,6.44086,0.785398
9626,0.0988669,,9626,25.4694,0.785398
9627,-0.023927,,9627,4.50317,0.785398
9628,0.0111492,,9628,15.6781,0.785398
9629,0.0532457,,9629,7.1379,0.785398
9630,0.0809509,,9630,2.33616,0.785398
9631,0.0679814,,9631,0.759001,0.785398
9632,0.0117705,,9632,3.83146,0.785398
9633,-0.0231822,,9633,14.7998,0.785398
9634,0.0718019,,9634,16.0803,0.785398
9635,-0.106081,,9635,27.0792,0.785398
9636,-0.122261,,9636,19.3706,0.785398
9637,-0.00756673,,9637,28.2794,0.785398
9638,0.0283192,,9638,8.58228,0.785398
9639,-0.0938985,,9639,6.03249,0.785398
9640,-0.0329321,,9640,9.98655,0.785398
9641,-0.010432,,9641,21.3484,0.785398
9642,-0.122458,,9642,0.497354,0.785398
9643,-0.0794967,,9643,28.8181,0.785398
9644,0.0702747,,9644,10.2224,0.785398
9645,0.107452,,9645,3.29683,0.785398
9646,0.00240366,,9646,10.4617,0.785398
9647,-0.0928953,,9647,1.29295,0.785398
9648,0.0756279,,9648,1.64619,0.785398
9649,0.0332705,,9649,6.93806,0.785398
9650,-0.0319805,,9650,3.85641,0.785398
9651,0.0679296,,9651,13.8367,0.785398
9652,-0.0421259,,9652,1.32966,0.785398
9653,-0.104585,,9653,5.30996,0.785398
9654,0.0944487,,9654,12.163,0.785398
9655,0.0950097,,9655,6.44452,0.785398
9656,-0.0965824,,9656,11.3407,0.785398
9657,0.105776,,9657,15.3564,0.785398
9658,-0.0461547,,9658,7.20235,0.785398
9659,0.0211221,,9659,22.5836,0.785398
9660,-0.101096,,9660,0.277026,0.785398
9661,0.123612,,9661,2.86089,0.785398
9662,0.0326515,,9662,8.7179,0.785398
9663,0.111121,,9663,38.6857,0.785398
9664,-0.00752832,,9664,22.334,0.785398
9665,0.0795623,,9665,25.4229,0.785398
9666,0.0461783,,9666,16.4785,0.785398
9667,-0.119001,,9667,22.994,0.785398
9668,-0.0186163,,9668,24.4397,0.785398
9669,0.0669814,,9669,6.61379,0.785398
9670,0.079841,,9670,10.4288,0.785398
9671,0.080001,,9671,16.0552,0.785398
9672,0.100241,,9672,5.03445,0.785398
9673,0.100492,,9673,14.1831,0.785398
9674,-0.0707337,,9674,7.92492,0.785398
9675,0.117632,,9675,26.323,0.785398
9676,0.103251,,9676,7.00877,0.785398
9677,-0.0888013,,9677,2.79688,0.785398
9678,0.07372,,9678,5.61844,0.785398
9679,0.0145218,,9679,10.9507,0.785398
9680,-0.0429593,,9680,22.2467,0.785398
9681,-0.11319,,9681,7.71284,0.785398
9682,0.0742816,,9682,13.1396,0.785398
9683,0.0527317,,9683,21.7541,0.785398
9684,-0.0172277,,9684,16.3085,0.785398
9685,0.0582005,,9685,28.485,0.785398
9686,-0.0883907,,9686,15.3506,0.785398
9687,-0.0889807,,9687,29.1722,0.785398
9688,-0.0590898,,9688,6.19217,0.785398
9689,0.0313453,,9689,1.42058,0.785398
9690,-0.110014,,9690,5.436,0.785398
9691,-0.0623753,,9691,7.71983,0.785398
9692,0.0702526,,9692,11.2294,0.785398
9693,-0.023488,,9693,17.4838,0.785398
9694,0.0241516,,9694,25.3724,0.785398
9695,-0.0180763,,9695,13.2401,0.785398
9696,-0.0805935,,9696,19.1145,0.785398
9697,-0.0740027,,9697,6.86462,0.785398
9698,-0.0637376,,9698,17.9544,0.785398
9699,-0.0893272,,9699,37.3131,0.785398
9700,-0.115236,,9700,1.07327,0.785398
9701,0.122951,,9701,28.2366,0.785398
9702,-0.0316162,,9702,5.02448,0.785398
9703,-0.085393,,9703,1.27325,0.785398
9704,-0.0846092,,9704,28.6706,0.785398
9705,-0.0930058,,9705,11.7731,0.785398
9706,-0.0218532,,9706,25.089,0.785398
9707,-0.0191065,,9707,9.07476,0.785398
9708,-0.0701051,,9708,19.5585,0.785398
9709,-0.115066,,9709,3.18183,0.785398
9710,-0.0242328,,9710,29.3353,0.785398
9711,0.0928999,,9711,3.86795,0.785398
9712,-0.00762626,,9712,8.69649,0.785398
9713,0.00724488,,9713,3.41016,0.785398
9714,-0.00825564,,9714,11.9907,0.785398
9715,-0.0857254,,9715,5.48662,0.785398
9716,-0.0358491,,9716,11.0064,0.785398
9717,-0.0741178,,9717,3.55791,0.785398
9718,-0.0912469,,9718,22.2378,0.785398
9719,-0.0619927,,9719,3.21086,0.785398
9720,-0.0748481,,9720,8.81266,0.785398
9721,-0.0644187,,9721,19.6205,0.785398
9722,0.0942649,,9722,14.3182,0.785398
9723,0.116399,,9723,10.4247,0.785398
9724,-0.124434,,9724,1.63379,0.785398
9725,-0.0976887,,9725,23.8136,0.785398
9726,-0.0763903,,9726,14.5538,0.785398
9727,-0.0942501,,9727,7.40573,0.785398
9728,-0.0420001,,9728,14.5328,0.785398
9729,0.0588507,,9729,10.9595,0.785398
9730,0.0772776,,9730,18.4606,0.785398
9731,-0.0578612,,9731,10.3611,0.785398
9732,-0.088035,,9732,20.9679,0.785398
9733,-0.0280845,,9733,12.6759,0.785398
9734,0.0655058,,9734,10.7395,0.785398
9735,-0.112244,,9735,0.887698,0.785398
9736,-0.00597329,,9736,7.87151,0.785398
9737,0.0626834,,9737,3.31949,0.785398
9738,-0.0925733,,9738,8.9759,0.785398
9739,0.120501,,9739,2.01448,0.785398
9740,0.0958821,,9740,2.77061,0.785398
9741,-0.0676504,,9741,4.46673,0.785398
9742,0.115871,,9742,11.9225,0.785398
9743,-0.00250282,,9743,23.5206,0.785398
9744,-0.0186675,,9744,1.96093,0.785398
9745,-0.0528741,,9745,7.69917,0.785398
9746,-0.0351215,,9746,19.9218,0.785398
9747,0.112147,,9747,10.8226,0.785398
9748,0.0715395,,9748,3.93918,0.785398
9749,-0.116326,,9749,10.2876,0.785398
9750,-0.0431487,,9750,9.40892,0.785398
9751,-0.00418587,,9751,4.27558,0.785398
9752,-0.0589327,,9752,9.62013,0.785398
9753,-0.0177075,,9753,0.813553,0.785398
9754,0.105574,,9754,14.2758,0.785398
9755,0.0800744,,9755,0.375211,0.785398
9756,0.0706312,,9756,6.26948,0.785398
9757,0.118844,,9757,0.517614,0.785398
9758,0.0822201,,9758,11.1832,0.785398
9759,-0.016496,,9759,1.14608,0.785398
9760,-0.0531624,,9760,17.487,0.785398
9761,-0.124271,,9761,9.00298,0.785398
9762,0.0370807,,9762,21.1808,0.785398
9763,-0.0583964,,9763,12.2685,0.785398
9764,-0.113069,,9764,9.64523,0.785398
9765,-5.56525e-05,,9765,7.05395,0.785398
9766,-0.0974654,,9766,5.80993,0.785398
